Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Coast_Surface_Water,heterBiofMP,mp4,8.022536812036404e-11,"[0.0, 0.0, 8.085996958399845e-10, 0.0, 0.0]",0.0,3.586245511835624e-07,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 7.943302891935662e-09, 0.0]",0.0,0.007279977120750523,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp1,1.6045073624072808e-09,"[0, 0, 0, 0, 0]",5.750781758046062e-06,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.31206472757068e-11,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",3.8149118568367266e-05,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.31206472757068e-09,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp3,1.6045073624072808e-09,"[0.0, 1.5854895991882293e-09, 0.0, 0.0, 0.0]",0.05092681138977768,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.312064727570679e-07,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp4,1.6045073624072808e-09,"[0.0, 0.0, 1.5854895991882293e-08, 0.0, 0.0]",395.8415511353267,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.312064727570679e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp5,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 1.5854895991882292e-07, 0.0]",3850747.4168750816,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,0.00731206472757068,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp1,1.6045073624072808e-10,"[0, 0, 0, 0, 0]",0.0,5.823334510809764e-15,3.858024691358025e-07,0.0,3.3257918552036197e-07,2.0990387496941883e-09,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,3.7996840370306616e-14,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.037945152157034e-09,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp3,1.6045073624072808e-10,"[0.0, 1.5854901276845875e-11, 0.0, 0.0, 0.0]",0.0,5.092538019720739e-11,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.311790515932777e-07,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp4,1.6045073624072808e-10,"[0.0, 0.0, 1.5854895997167266e-10, 0.0, 0.0]",0.0,3.958415369777581e-07,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.312064453358989e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 1.5854895991887585e-09, 0.0]",0.0,0.0038507474167336704,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,0.007312064727296477,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp1,3.2090147248145615e-10,"[0, 0, 0, 0, 0]",0.0025507294055760093,0.0,0.0,0.0,3.3257918552036197e-07,4.452414557363299e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.00953174977137487,0.0,0.0,0.0,3.3257918552036197e-07,8.72666086303428e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp3,3.2090147248145615e-10,"[0.0, 9.512937595129376e-10, 0.0, 0.0, 0.0]",0.887434065485137,0.0,0.0,0.0,3.3257918552036197e-07,5.51638536119077e-06,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp4,3.2090147248145615e-10,"[0.0, 0.0, 8.08599695585997e-09, 0.0, 0.0]",145.18846714414494,0.0,0.0,0.0,3.3257918552036197e-07,0.0,1.1094905214031288e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 7.94330289193303e-08, 0.0]",7078175.865861692,0.0,0.0,0.0,3.3257918552036197e-07,0.0,0.006691628137902853,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0, 0, 0, 0, 0]",0.0,2.5514867749486488e-12,0.0,0.0,3.3257918552036197e-07,4.453548429216781e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,9.532789764756797e-12,0.0,0.0,3.3257918552036197e-07,8.727459032540843e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,"[0.0, 9.512939430186433e-12, 0.0, 0.0, 0.0]",0.0,8.874377305963062e-10,0.0,0.0,3.3257918552036197e-07,5.516406944933865e-06,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[0.0, 0.0, 8.085996958399845e-11, 0.0, 0.0]",0.0,1.4518843804042612e-07,0.0,0.0,3.3257918552036197e-07,0.0,1.1094902546091779e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 7.943302891935664e-10, 0.0]",0.0,0.007078175865578046,0.0,0.0,3.3257918552036197e-07,0.0,0.006691628137629385,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0, 0, 0, 0, 0]",2.8083954305268053e-05,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.790864399836132e-09,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",0.0007142388867575475,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.7908643998361324e-07,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[0.0, 1.5854895991882296e-08, 0.0, 0.0, 0.0]",0.5047143602536958,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.7908643998361323e-05,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[0.0, 0.0, 1.5854895991882294e-07, 0.0, 0.0]",604.6818273490858,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.0027908643998361318,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 1.5854895991882295e-06, 0.0]",1733742.0201124244,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.2790864399836132,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0, 0, 0, 0, 0]",0.0,2.9911630167528824e-14,1.1574074074074074e-06,0.0,1.4033149171270719e-06,1.1119854921343208e-06,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-11, 0.0, 0.0, 0.0, 0.0]",0.0,7.140790649060497e-13,1.1574074074074074e-06,0.0,1.4033149171270719e-06,4.1876920318507983e-07,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[0.0, 1.585490127684587e-10, 0.0, 0.0, 0.0]",0.0,5.047212697530331e-10,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.7922616921466885e-05,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[0.0, 0.0, 1.5854895997167266e-09, 0.0, 0.0]",0.0,6.046818909152636e-07,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.0027908657971287497,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 1.5854895991887584e-08, 0.0]",0.0,0.001733742020742643,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.2790864401233413,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp1,3.2090147248145615e-10,"[0, 0, 0, 0, 0]",0.020837199966703693,0.0,0.0,0.0,1.4033149171270719e-06,0.00023997460179278596,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",0.06951356701893711,0.0,0.0,0.0,1.4033149171270719e-06,0.0004717491123856346,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp3,3.2090147248145615e-10,"[0.0, 9.512937595129377e-09, 0.0, 0.0, 0.0]",6.072459930463345,0.0,0.0,0.0,1.4033149171270719e-06,0.0033248497883381144,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp4,3.2090147248145615e-10,"[0.0, 0.0, 8.085996955859972e-08, 0.0, 0.0]",4336.852928377922,0.0,0.0,0.0,1.4033149171270719e-06,0.03539352342739655,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 7.94330289193303e-07, 0.0]",6429389.714745432,0.0,0.0,0.0,1.4033149171270719e-06,0.6050609505078169,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp1,8.022536812036404e-11,"[0, 0, 0, 0, 0]",0.0,2.0841495315181397e-11,0.0,0.0,1.4033149171270719e-06,0.00024003254460704378,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-11, 0.0, 0.0, 0.0, 0.0]",0.0,6.951909056620942e-11,0.0,0.0,1.4033149171270719e-06,0.00047178989532641014,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp3,8.022536812036404e-11,"[0.0, 9.512939430186434e-11, 0.0, 0.0, 0.0]",0.0,6.0724770856431774e-09,0.0,0.0,1.4033149171270719e-06,0.003324860798827352,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp4,8.022536812036404e-11,"[0.0, 0.0, 8.085996958399845e-10, 0.0, 0.0]",0.0,4.336853058984312e-06,0.0,0.0,1.4033149171270719e-06,0.035393524787086066,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 7.943302891935662e-09, 0.0]",0.0,0.006429389716009485,0.0,0.0,1.4033149171270719e-06,0.605060950647172,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0, 0, 0, 0, 0]",2.8083954305268053e-05,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,9.302881332787107e-12,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",0.0007142388867575475,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,9.302881332787108e-10,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[0.0, 1.5854895991882293e-09, 0.0, 0.0, 0.0]",0.5047143602536958,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,9.302881332787108e-08,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[0.0, 0.0, 1.5854895991882293e-08, 0.0, 0.0]",604.6818273490858,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,9.302881332787107e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 1.5854895991882292e-07, 0.0]",1733742.0201124244,0.0,3.858024691358025e-07,0.0,4.6691176470588234e-09,0.0009302881332787108,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0, 0, 0, 0, 0]",0.0,2.9911630167528824e-14,3.858024691358025e-07,0.0,4.6691176470588234e-09,3.706618307114403e-09,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-12, 0.0, 0.0, 0.0, 0.0]",0.0,7.140790649060497e-13,3.858024691358025e-07,0.0,4.6691176470588234e-09,1.3958973439502662e-09,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[0.0, 1.5854901276845875e-11, 0.0, 0.0, 0.0]",0.0,5.047212697530331e-10,3.858024691358025e-07,0.0,4.6691176470588234e-09,9.307538973822295e-08,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[0.0, 0.0, 1.5854895997167266e-10, 0.0, 0.0]",0.0,6.046818909152636e-07,3.858024691358025e-07,0.0,4.6691176470588234e-09,9.302885990429167e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 1.5854895991887585e-09, 0.0]",0.0,0.001733742020742643,3.858024691358025e-07,0.0,4.6691176470588234e-09,0.000930288133744471,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp1,3.2090147248145615e-10,"[0, 0, 0, 0, 0]",0.020837199966703693,0.0,0.0,0.0,4.6691176470588234e-09,7.999153393092866e-07,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",0.06951356701893711,0.0,0.0,0.0,4.6691176470588234e-09,1.5724970412854486e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp3,3.2090147248145615e-10,"[0.0, 9.512937595129376e-10, 0.0, 0.0, 0.0]",6.072459930463345,0.0,0.0,0.0,4.6691176470588234e-09,1.1082832627793715e-05,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp4,3.2090147248145615e-10,"[0.0, 0.0, 8.08599695585997e-09, 0.0, 0.0]",4336.852928377922,0.0,0.0,0.0,4.6691176470588234e-09,0.00011797841142465517,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 7.94330289193303e-08, 0.0]",6429389.714745432,0.0,0.0,0.0,4.6691176470588234e-09,0.0020168698350260567,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp1,8.022536812036404e-11,"[0, 0, 0, 0, 0]",0.0,2.0841495315181397e-11,0.0,0.0,4.6691176470588234e-09,8.001084820234794e-07,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp2,8.022536812036404e-11,"[2.3782637593383765e-12, 0.0, 0.0, 0.0, 0.0]",0.0,6.951909056620942e-11,0.0,0.0,4.6691176470588234e-09,1.5726329844213671e-06,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp3,8.022536812036404e-11,"[0.0, 9.512939430186433e-12, 0.0, 0.0, 0.0]",0.0,6.0724770856431774e-09,0.0,0.0,4.6691176470588234e-09,1.1082869329424509e-05,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp4,8.022536812036404e-11,"[0.0, 0.0, 8.085996958399845e-11, 0.0, 0.0]",0.0,4.336853058984312e-06,0.0,0.0,4.6691176470588234e-09,0.00011797841595695355,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Bulk_Freshwater,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 7.943302891935664e-10, 0.0]",0.0,0.006429389716009485,0.0,0.0,4.6691176470588234e-09,0.0020168698354905736,0.0,0.00022292279411764707,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[0.0, 1.5854895991882296e-10, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[0.0, 0.0, 1.5854895991882293e-09, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 1.5854895991882293e-08, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[0.0, 1.5854901276845872e-12, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[0.0, 0.0, 1.5854895997167266e-11, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 1.5854895991887584e-10, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,biofMP,mp1,3.2090147248145615e-10,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823443e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,biofMP,mp3,3.2090147248145615e-10,"[0.0, 9.512937595129376e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,biofMP,mp4,3.2090147248145615e-10,"[0.0, 0.0, 8.08599695585997e-10, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,biofMP,mp5,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 7.943302891933028e-09, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterBiofMP,mp1,8.022536812036404e-11,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterBiofMP,mp2,8.022536812036404e-11,"[2.378263759338376e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterBiofMP,mp3,8.022536812036404e-11,"[0.0, 9.512939430186434e-13, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterBiofMP,mp4,8.022536812036404e-11,"[0.0, 0.0, 8.085996958399845e-12, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Freshwater,heterBiofMP,mp5,8.022536812036404e-11,"[0.0, 0.0, 0.0, 7.943302891935664e-11, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-09,2.7e-10,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,freeMP,mp1,1.6045073624072808e-09,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,freeMP,mp3,1.6045073624072808e-09,"[0.0, 1.5854895991882296e-10, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,freeMP,mp4,1.6045073624072808e-09,"[0.0, 0.0, 1.5854895991882293e-09, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,freeMP,mp5,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 1.5854895991882293e-08, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,heterMP,mp1,1.6045073624072808e-10,"[0, 0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Sediment_Ocean,heterMP,mp2,1.6045073624072808e-10,"[1.586017919653587e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1e-11,2.7e-12,0,0.0,0.0,0.0,0.0,0.0,0,0.0
